,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12621,35898033.0,Rio de Janeiro no melhor estilo,269997849,Karen,Unknown,Jacarepaguá,-22.96791,-43.38744,Private room,600,2,0,No_reviews,0.0,1,0,0,Unknown
12624,35183457.0,LSH Lifestyle Hotel - The Mountain King Room,263499518,LSH Lifestyle Hotel,Unknown,Barra da Tijuca,-23.01173,-43.31726,Private room,901,1,0,No_reviews,0.0,6,365,0,Unknown
12627,35185586.0,LSH Lifestyle Hotel - The Ocean & Mountain King Room,263499518,LSH Lifestyle Hotel,Unknown,Barra da Tijuca,-23.01355,-43.31578,Private room,1251,1,0,No_reviews,0.0,6,365,0,Unknown
12630,35190979.0,Ajuda,264996781,Damiana,Unknown,Santíssimo,-22.864,-43.52307,Private room,142,1,0,No_reviews,0.0,1,365,0,Unknown
12634,35944507.0,Bons Fluidos tem prazer em recebê-los.,263550480,Vera Lucia,Unknown,Barra da Tijuca,-23.0103,-43.44056,Private room,106,1,12,08/03/2020,0.35,1,172,0,Unknown
12638,35216241.0,Pedaço da Paz !,242785151,Cinthia,Unknown,Tijuca,-22.92063,-43.23187,Private room,2000,3,0,No_reviews,0.0,1,0,0,Unknown
12646,36264677.0,Wi-Fi,26016842,Sergio,Unknown,Jardim Sulacap,-22.89194,-43.3887,Private room,150,1,0,No_reviews,0.0,2,89,0,Unknown
12651,36299219.0,Quarto em Apartamento recém reformado em Botafogo,21820370,Guilherme,Unknown,Botafogo,-22.95384,-43.19225,Private room,800,1,1,03/07/2019,0.03,1,365,0,Unknown
12652,35961366.0,Suíte iluminada em Botafogo,12421686,Carolina,Unknown,Botafogo,-22.95589,-43.17939,Private room,119,2,77,15/06/2022,2.14,2,78,16,Unknown
12654,35965342.0,Barra da Tijuca - 2 Quartos com Suite,270531315,Carlos Augusto,Unknown,Barra da Tijuca,-23.01047,-43.3122,Private room,800,30,0,No_reviews,0.0,1,179,0,Unknown
12657,35967769.0,Quarto simples e confortável,270380307,Priscilla,Unknown,Copacabana,-22.97219,-43.18921,Private room,95,2,67,17/06/2022,1.85,3,311,29,Unknown
12658,36302886.0,Simpatia e humildade com muita alegria!,273016822,Terezinha,Unknown,Todos os Santos,-22.89668,-43.28788,Private room,60,1,28,16/05/2022,0.9,1,355,16,Unknown
12664,35971032.0,Quarto na Glória /Room at Gloria - Caquinhos House,177533070,Luiz,Unknown,Glória,-22.92508,-43.17456,Private room,90,1,11,10/02/2020,0.31,1,0,0,Unknown
12665,35972051.0,Quarto dos pôsteres,12421686,Carolina,Unknown,Botafogo,-22.9561,-43.17946,Private room,99,2,115,17/06/2022,3.19,2,50,29,Unknown
12666,35973970.0,Quarto Maracanã - Santo Cristo (Centro),72660787,Pedro,Unknown,Santo Cristo,-22.90544,-43.20568,Private room,86,2,16,20/04/2022,0.44,1,365,5,Unknown
12669,35257271.0,"Cantinho do Leblon: Puc, Jockey e Praia.",125985550,Ricardo,Unknown,Leblon,-22.97878,-43.22038,Private room,54,1,19,01/11/2021,0.52,5,2,1,Unknown
12670,35262988.0,SUÍTE MOBILIADA COM CAMA DE CASAL BOX PARA CASAL,39559831,Fábio,Unknown,Barra da Tijuca,-23.00413,-43.32363,Private room,450,2,2,08/10/2019,0.06,1,175,0,Unknown
12673,35987223.0,"Apartamento, zona sul. Quarto inteiro, Ipanema RJ",270721701,Paloma,Unknown,Ipanema,-22.98608,-43.20569,Private room,250,2,0,No_reviews,0.0,1,363,0,Unknown
12676,35283503.0,BELA FLORESTA PRÓXIMO A PRAIA DO RECREIO/BARRA,265223631,Sheyla,Unknown,Vargem Pequena,-22.97886,-43.47159,Private room,170,1,2,01/01/2020,0.06,1,359,0,Unknown
12680,36025095.0,N.1 - Mediterrâneo Flat Barra,244123549,Nadia,Unknown,Barra da Tijuca,-23.00352,-43.34004,Private room,209,2,10,21/03/2022,0.29,2,95,3,Unknown
12682,36025532.0,"Nice room in the Arpoador, 2 min from the beach!",5717445,Andre,Unknown,Copacabana,-22.98259,-43.19166,Private room,550,4,0,No_reviews,0.0,1,180,0,Unknown
12683,36027719.0,N.2 - Mediterrâneo Flat Barra,244123549,Nadia,Unknown,Barra da Tijuca,-23.00375,-43.34012,Private room,166,2,14,07/03/2022,0.42,2,76,6,Unknown
12690,35341410.0,Royalty Copacabana - Quarto Standard com Cama de Casal ou 2 de Solteiro,264774624,Royalty Copacabana,Unknown,Copacabana,-22.96537,-43.18452,Private room,267,1,0,No_reviews,0.0,1,355,0,Unknown
12692,36354647.0,Quarto no melhor lugar de Copacabana,273392738,Roberta,Unknown,Copacabana,-22.98469,-43.19273,Private room,300,1,5,08/10/2019,0.14,1,364,0,Unknown
12696,36373235.0,"amazing vintage house, 3 minutes away from Gloria",8782308,Julia Zany,Unknown,Santa Teresa,-22.919,-43.17994,Private room,120,2,36,11/06/2022,1.02,7,325,10,Unknown
12698,36058957.0,Lar doce Lar - Itanhangá,271261530,Osmar,Unknown,Itanhangá,-22.97696,-43.32953,Private room,170,1,0,No_reviews,0.0,1,365,0,Unknown
12703,35343578.0,Bright independent room with bathroom and balcony,23654943,Luciana,Unknown,Gávea,-22.97957,-43.23521,Private room,186,2,15,17/04/2022,0.5,5,314,10,Unknown
12705,35351595.0,ALUGO 1 QUARTO para até 4 pessoas em Copacabana,266146100,Nina,Unknown,Copacabana,-22.96432,-43.18176,Private room,120,2,13,16/11/2021,0.36,1,359,2,Unknown
12709,36385131.0,Loft em Copacabana com varanda e plantas tropicais,273586657,Heloisa,Unknown,Copacabana,-22.97634,-43.1921,Private room,250,1,23,17/04/2022,0.65,1,173,7,Unknown
12713,36105778.0,Quarto charmoso próximo à PUC! (Quarto 02),55138899,Claudia,Unknown,Gávea,-22.97536,-43.22969,Private room,119,30,1,31/01/2020,0.03,1,173,0,Unknown
12718,36116018.0,"Quarto Individual, Copacabana, Posto 2",271675152,Cristina,Unknown,Copacabana,-22.96403,-43.17691,Private room,150,1,1,17/12/2019,0.03,1,364,0,Unknown
12719,36390248.0,Praia de Copacabana - Suíte solteiro completo,1542959,Ricardo E Rosa,Unknown,Copacabana,-22.98001,-43.19234,Private room,85,3,64,19/06/2022,1.93,3,258,35,Unknown
12722,36403725.0,Be our guest in RIO!,34503116,Osvaldo,Unknown,Santa Teresa,-22.92007,-43.18365,Private room,217,1,5,24/04/2022,0.15,1,364,3,Unknown
12735,36430590.0,Quarto bem pequeno uma quadra  praia de Copacabana,78960552,Cristina,Unknown,Copacabana,-22.9817,-43.19171,Private room,70,4,21,15/05/2022,0.58,4,66,14,Unknown
12746,36467071.0,private & vintage room close to Gloria metro,8782308,Julia Zany,Unknown,Santa Teresa,-22.919,-43.18,Private room,120,2,37,07/06/2022,1.04,7,293,10,Unknown
12748,35385328.0,Hospedagem em quarto de casal em Santa Teresa,9037887,Dâmaris,Unknown,Santa Teresa,-22.93311,-43.19912,Private room,55,1,59,04/05/2022,1.61,2,75,37,Unknown
12751,36467410.0,"huge bedroom, good wifi and near gloria metro",8782308,Julia Zany,Unknown,Santa Teresa,-22.91895,-43.18005,Private room,150,2,5,06/05/2022,0.17,7,327,1,Unknown
12754,35408948.0,Lar do Aconchego Vila da Penha quarto privativo,248739218,Maria,Unknown,Brás de Pina,-22.83751,-43.29913,Private room,70,1,11,17/04/2022,0.3,4,171,4,Unknown
12755,35422415.0,Quarto Camarim,122122300,Mila,Unknown,Laranjeiras,-22.93298,-43.18382,Private room,89,2,6,10/06/2022,0.2,3,356,5,Unknown
12759,36514248.0,L.2 - Flat Mediterrâneo Barra,243303614,Luiz,Unknown,Barra da Tijuca,-23.00351,-43.34158,Private room,152,2,19,07/04/2022,0.57,4,95,13,Unknown
12760,36515496.0,Espaço chalé da Tia Tânia,274532792,Tania Mara,Unknown,Vila Valqueire,-22.8953,-43.36597,Private room,150,1,14,20/10/2021,0.39,1,365,1,Unknown
12761,36518363.0,Casa - Ilha Primeira - Barra da Tijuca,88318129,Sergio,Unknown,Itanhangá,-22.99973,-43.3086,Private room,500,3,1,02/09/2019,0.03,1,365,0,Unknown
12762,35447274.0,Quarto mobiliado sauna piscina e garagem opcional,233297408,Luis Claudio Elias,Unknown,Tijuca,-22.92245,-43.21807,Private room,80,2,3,25/02/2020,0.09,1,89,0,Unknown
12779,35485609.0,LSH Lifestyle Hotel - The Ocean & Mountain Twin Room,263499518,LSH Lifestyle Hotel,Unknown,Barra da Tijuca,-23.01316,-43.31575,Private room,1626,1,0,No_reviews,0.0,6,365,0,Unknown
12780,35485730.0,LSH Lifestyle Hotel - The Ocean King Room,263499518,LSH Lifestyle Hotel,Unknown,Barra da Tijuca,-23.0132,-43.31783,Private room,1001,1,0,No_reviews,0.0,6,365,0,Unknown
12781,35487779.0,LSH Lifestyle Hotel - The Ocean Twin Room,263499518,LSH Lifestyle Hotel,Unknown,Barra da Tijuca,-23.01186,-43.31643,Private room,1208,1,0,No_reviews,0.0,6,365,0,Unknown
12783,35494766.0,Quarto arejado e tranquilo,183592438,Maria Verginia,Unknown,Barra da Tijuca,-23.00282,-43.37744,Private room,103,1,47,12/06/2022,1.28,2,55,16,Unknown
12793,36180053.0,Apartamento amplo e familiar à 50 metros da praia,272108383,Anna,Unknown,Copacabana,-22.96711,-43.18225,Private room,413,1,2,31/10/2019,0.06,1,364,0,Unknown
12799,36838226.0,quarto para 2 pessoas,276875330,Gonzalo,Unknown,Centro,-22.91422,-43.18291,Private room,120,1,0,No_reviews,0.0,3,92,0,Unknown
12802,36627763.0,Apartamento ótima localização em Ipanema,32041008,Pedro,Unknown,Ipanema,-22.98179,-43.20049,Private room,225,1,1,01/03/2022,0.27,1,183,1,Unknown
12803,36630998.0,Suítes privativas em Botafogo 1 min do metrô,3214921,Giovanna,Unknown,Botafogo,-22.94978,-43.18311,Private room,213,1,4,12/01/2022,0.43,2,363,4,Unknown
12805,36636569.0,Sossego na cidade,93036869,Edna De Fatima Clemente,Unknown,Freguesia (Jacarepaguá),-22.93163,-43.33347,Private room,320,1,1,29/09/2019,0.03,1,86,0,Unknown
12811,36845837.0,Suite nearby Sugar Loaf,47843709,Rodrigo,Unknown,Botafogo,-22.956,-43.17426,Private room,100,2,10,13/03/2020,0.29,1,0,0,Unknown
12813,36658229.0,big & private room in a cool house,8782308,Julia Zany,Unknown,Santa Teresa,-22.91839,-43.18068,Private room,130,2,43,11/06/2022,1.22,7,245,10,Unknown
12815,37356451.0,Suíte deluxe com varanda ampla & vista,17108927,Emel,Unknown,Barra da Tijuca,-23.00329,-43.30804,Private room,220,2,2,13/12/2021,0.2,4,356,2,Unknown
12816,36846074.0,Quarto 2 Centro/Lapa,131860869,Vivian,Unknown,Centro,-22.9098,-43.19446,Private room,300,2,15,20/03/2020,0.43,2,269,0,Unknown
12820,36664942.0,Urbanamente “verde”,93896206,Liliane,Unknown,Jacarepaguá,-22.96865,-43.33377,Private room,300,1,2,29/09/2019,0.06,1,364,0,Unknown
12832,37392062.0,LSH Lifestyle Hotel - The Mountain Twin Room,263499518,LSH Lifestyle Hotel,Unknown,Barra da Tijuca,-23.01241,-43.31784,Private room,886,1,0,No_reviews,0.0,6,365,0,Unknown
12839,36700377.0,Quarto Confortável em Copacabana,28573625,Jô,Unknown,Copacabana,-22.97297,-43.19026,Private room,171,2,0,No_reviews,0.0,2,350,0,Unknown
12842,36701974.0,QUARTO INTEIRO PARA DUAS PESSOAS.,273918635,Eneci Moraes,Unknown,Estácio,-22.91492,-43.20648,Private room,620,2,0,No_reviews,0.0,2,365,0,Unknown
12852,37403072.0,Quarto na praia do Leme RJ,275038963,Fernanda,Unknown,Leme,-22.962,-43.17004,Private room,100,1,4,03/03/2020,0.12,1,112,0,Unknown
12853,36945473.0,Quarto em área reservada,148131100,Betania,Unknown,Ipanema,-22.98399,-43.19656,Private room,86,3,11,22/05/2022,0.32,3,29,8,Unknown
12854,36945795.0,Tia Olímpia Le Petit Suíte,2429057,Olimpia,Unknown,Barra da Tijuca,-22.98853,-43.35838,Private room,130,3,14,01/05/2022,0.42,3,356,6,Unknown
12857,36985350.0,Simples conforto: Um cantinho especial em Copa!,273540117,Kenia,Unknown,Copacabana,-22.96749,-43.18835,Private room,98,1,28,19/06/2022,0.79,1,242,24,Unknown
12860,37007304.0,Quarto na Gavea com varandao,229464006,Rita Maria Corrêa,Unknown,Gávea,-22.97729,-43.23134,Private room,200,1,3,24/02/2020,0.09,1,362,0,Unknown
12861,37008526.0,Quarto aconchegante 3 min da praia - Copacabana,278237237,Sandra,Unknown,Copacabana,-22.96929,-43.18299,Private room,65,2,23,30/05/2022,0.69,3,0,18,Unknown
12864,37018000.0,Quarto moderno em apt vintage,6668899,Paulo Marcos,Unknown,Glória,-22.92259,-43.17334,Private room,95,15,5,07/01/2022,0.26,7,243,3,Unknown
12869,37020238.0,"Nature, peace and secutrity",278354225,Luiz,Unknown,Guaratiba,-22.98992,-43.63601,Private room,390,1,0,No_reviews,0.0,1,180,0,Unknown
12870,37021103.0,Quarto suíte aconchegante em vila Isabel,278359819,Ana,Unknown,Vila Isabel,-22.91571,-43.24128,Private room,90,1,9,19/06/2022,0.28,1,172,4,Unknown
12871,37022326.0,PASSEIO NO VELEIRO COM GASTRONOMIA,185558010,Luciano,Unknown,Urca,-22.95414,-43.17099,Private room,3000,2,0,No_reviews,0.0,2,240,0,Unknown
12875,37052527.0,"Quarto com cama de casal, perto do metrô e FGV",6432796,Pedro,Unknown,Flamengo,-22.93938,-43.17821,Private room,150,15,1,20/01/2020,0.03,1,363,0,Unknown
12880,36754922.0,Acomodação do tamanho do seu orçamento!,270380307,Priscilla,Unknown,Copacabana,-22.97203,-43.18881,Private room,73,2,54,05/06/2022,1.52,3,224,27,Unknown
12883,37423892.0,Quarto próximo ao Rock In Rio,42234930,Susana,Unknown,Jacarepaguá,-22.96916,-43.39299,Private room,700,1,3,07/10/2019,0.09,3,358,0,Unknown
12889,37078698.0,Ap da vovó,201104933,Ana Carolina,Unknown,Honório Gurgel,-22.85447,-43.35546,Private room,62,1,47,14/06/2022,1.33,1,171,15,Unknown
12905,37095555.0,Quarto da FLOR Flamengo regras de COVID-19,279036427,Marcia,Unknown,Flamengo,-22.929,-43.17642,Private room,92,3,70,25/04/2022,2.03,1,328,24,Unknown
12906,37112716.0,Alugo quarto para Rock in Rio- Negociável!,169164774,Isaac,Unknown,Jacarepaguá,-22.96857,-43.36493,Private room,1000,1,0,No_reviews,0.0,1,60,0,Unknown
12911,37119097.0,Quarto 301 individual com piscina e churrasqueira.,106411720,Marcelo,Unknown,Bonsucesso,-22.86141,-43.25472,Private room,50,2,4,25/02/2020,0.12,16,364,0,Unknown
12917,37811248.0,Quarto aconchegante para final de semana em copa!!,206780459,Williams,Unknown,Copacabana,-22.97947,-43.18912,Private room,1000,1,2,05/10/2019,0.06,1,88,0,Unknown
12920,37821672.0,Hotel Royalty Rio - Luxo,98237047,Royalty Rio,Unknown,Copacabana,-22.97265,-43.19096,Private room,5000,1,0,No_reviews,0.0,2,365,0,Unknown
12921,37823140.0,"SUITE PRÓXIMO RIOCENTRO, PARQUE OLIMPICO, PROJAC",277851111,Jorge LUIZ,Unknown,Jacarepaguá,-22.96735,-43.41472,Private room,100,5,4,08/09/2021,0.12,5,259,1,Unknown
12923,37479221.0,Barra Central Park,27752766,Carlos,Unknown,Camorim,-22.97928,-43.41704,Private room,230,3,2,18/07/2021,0.09,5,164,1,Unknown
12924,37483228.0,Suíte no Recreio,282772991,Elisabeth,Unknown,Recreio dos Bandeirantes,-23.02428,-43.49058,Private room,200,3,5,15/02/2021,0.15,3,0,0,Unknown
12925,37123055.0,Em frente ao BRT e próximo ao Rio Centro,279235985,Stella,Unknown,Recreio dos Bandeirantes,-23.02216,-43.49777,Private room,127,1,0,No_reviews,0.0,1,176,0,Unknown
12926,37142231.0,"Metrô, supermercados, Shopping, academia...",107822722,Rosana,Unknown,Tijuca,-22.92167,-43.22612,Private room,94,2,9,09/03/2020,0.27,1,50,0,Unknown
12931,37497579.0,Espaço Grajaú,78817280,Wagner,Unknown,Grajaú,-22.92173,-43.25693,Private room,70,1,7,15/06/2022,0.24,1,362,3,Unknown
12932,37502331.0,Lapa revitalizada,283076425,Jussara,Unknown,Santa Teresa,-22.91758,-43.18677,Private room,3035,1,0,No_reviews,0.0,1,365,0,Unknown
12935,37524260.0,"Quarto 304 c/piscina, churrasqueira, etc.",106411720,Marcelo,Unknown,Bonsucesso,-22.8608,-43.2554,Private room,50,2,1,25/04/2022,0.53,16,365,1,Unknown
12937,37143602.0,Room in Copacabana beach,24332317,Jean Claude,Unknown,Copacabana,-22.97378,-43.18579,Private room,1121,5,0,No_reviews,0.0,2,83,0,Unknown
12949,37563702.0,Suite entre as praias de Copacabana e Ipanema,283754003,Rosamaria,Unknown,Copacabana,-22.98489,-43.19226,Private room,220,2,45,19/06/2022,1.41,2,91,21,Unknown
12952,37566682.0,Quarto confortável em apto familiar,263706601,Miriam,Unknown,Copacabana,-22.97265,-43.18576,Private room,2500,2,1,07/12/2019,0.03,1,89,0,Unknown
12959,37856357.0,Quarto com ótima localização em Copacabana.,114404389,Denise,Unknown,Copacabana,-22.97418,-43.19177,Private room,85,3,22,18/04/2022,0.66,2,90,8,Unknown
12961,37571090.0,Ilha da Gigoia com vista pra Pedra da Gavea,161336662,Tarek,Unknown,Barra da Tijuca,-23.00362,-43.31037,Private room,145,2,2,25/12/2019,0.06,1,174,0,Unknown
12962,37177970.0,"COPACABANA FAVELA EXPERIENCE/
GAY-FRIENDLY.",279764811,Ricardo,Unknown,Copacabana,-22.96471,-43.19376,Private room,75,2,10,08/05/2022,0.29,1,176,3,Unknown
12963,37180913.0,Private Room Living Room in Copacabana P4 Beach,87392495,Pedro,Unknown,Copacabana,-22.96936,-43.18982,Private room,74,2,80,17/06/2022,2.29,1,8,37,Unknown
12966,37874390.0,Suíte Good Vibe,157689479,Gabriele,Unknown,Freguesia (Jacarepaguá),-22.93078,-43.32694,Private room,100,2,3,06/10/2019,0.09,1,23,0,Unknown
12967,37880103.0,QUARTO ACONCHEGANTE!,286458252,Luiz Felipe,Unknown,Irajá,-22.82892,-43.32656,Private room,438,1,0,No_reviews,0.0,1,180,0,Unknown
12968,37880393.0,QUARTO PRÓXIMO RIOCENTRO/PROJAC/PARQUE OLIMPICO,277851111,Jorge LUIZ,Unknown,Jacarepaguá,-22.965715,-43.413593,Private room,100,5,3,29/04/2022,0.09,5,260,2,Unknown
12970,37884254.0,"Quarto individual em Ipanema, posto 9, Farme",77599474,Vinicius,Unknown,Ipanema,-22.98047,-43.20382,Private room,99,1,3,12/01/2020,0.09,2,86,0,Unknown
12971,37884700.0,"Quarto individual, posto 9 e farme de amoedo",77599474,Vinicius,Unknown,Ipanema,-22.98011,-43.19926,Private room,99,2,2,02/01/2021,0.07,2,351,0,Unknown
12975,37884720.0,Copacabana quadra praia quarto amplo e arejado.,286974587,Rosa,Unknown,Copacabana,-22.97122,-43.18775,Private room,150,3,5,04/01/2020,0.15,3,150,0,Unknown
12976,37885059.0,Cantinho do Leblon,125985550,Ricardo,Unknown,Leblon,-22.9804,-43.21912,Private room,54,1,12,01/04/2022,0.4,5,0,7,Unknown
12978,37183960.0,PACHAMAMA HOSTEL,89535078,Mirela Junia,Unknown,Paquetá,-22.755402,-43.107414,Private room,170,1,5,28/02/2022,0.14,1,365,1,Unknown
12979,37184680.0,alugo quarto p Rock in Rio e fim de ano e carnaval,279854014,Patrícia,Unknown,Jacarepaguá,-22.9741,-43.41185,Private room,250,1,0,No_reviews,0.0,1,362,0,Unknown
12990,37618759.0,PRIVATE ROOM  WITH  BATHROOM,4832097,Celi,Unknown,Copacabana,-22.97632,-43.19124,Private room,105,1,7,17/04/2022,0.73,8,81,7,Unknown
12991,37619383.0,SUÍTE CASAL PRIVADO/PRIVATE BEDROOM AND BATHROOM,4832097,Celi,Unknown,Copacabana,-22.97783,-43.19136,Private room,110,1,2,02/01/2020,0.06,8,359,0,Unknown
13001,37653198.0,Quarto com banheiro privativo,177917831,Catia,Unknown,Vargem Grande,-22.96438,-43.47534,Private room,200,1,1,27/06/2021,0.08,3,41,1,Unknown
13009,37686057.0,Quarto Inteiro studio Praia  de Copacabana,32005577,Jorge,Unknown,Copacabana,-22.96417,-43.17682,Private room,1000,2,6,04/02/2020,0.18,1,42,0,Unknown
13013,37209115.0,Quarto em Condomínio de Luxo na Barra da Tijuca,205028918,Arlene,Unknown,Camorim,-22.98218,-43.41131,Private room,221,1,21,17/04/2022,0.61,2,168,9,Unknown
13024,37701673.0,QUARTO FEMININO NO JARDIM OCEANICO -BARRA,185077308,Denise,Unknown,Barra da Tijuca,-23.01149,-43.31409,Private room,300,3,0,No_reviews,0.0,1,361,0,Unknown
13026,37937358.0,"Lindo quarto com varanda, à duas quadras da praia",287471779,Victor,Unknown,Copacabana,-22.96455,-43.17577,Private room,159,2,28,25/04/2022,0.84,2,169,13,Unknown
13031,37220647.0,A privacidade da sua casa c/ a comodidade do hotel,280242230,Larissa,Unknown,Barra da Tijuca,-22.99975,-43.38296,Private room,440,7,0,No_reviews,0.0,1,356,0,Unknown
13035,37940467.0,Um lugar seguro para você chamar de seu!,287546232,Sandra Vervloett,Unknown,Tijuca,-22.92917,-43.23587,Private room,100,1,6,30/01/2020,0.18,1,203,0,Unknown
13036,37704524.0,Aconchego na  Barra para casal (Rock in Rio),53461053,Ana Paula,Unknown,Barra da Tijuca,-23.01337,-43.30254,Private room,800,3,2,06/10/2019,0.06,4,363,0,Unknown
13039,37945019.0,Apto em condomínio alto padrão,231363873,Kauan,Unknown,Barra da Tijuca,-22.99712,-43.41445,Private room,600,2,2,21/08/2019,0.06,1,359,0,Unknown
13043,37256742.0,Hostel casa da Vó (sepetiba) Quarto compartilhado,18674796,Sharlys,Unknown,Sepetiba,-22.9669,-43.68991,Private room,60,1,2,03/04/2022,0.4,3,44,2,Unknown
13047,37266847.0,Private suite with balcony on Gigoia Island,17108927,Emel,Unknown,Barra da Tijuca,-23.00281,-43.30816,Private room,190,2,5,02/01/2022,0.16,4,358,1,Unknown
13050,37713953.0,"EXCELENTE LOCALIZAÇÃO, PRÓXIMO ATERRO DO FLAMENGO",218502343,Cristina,Unknown,Flamengo,-22.93881,-43.17509,Private room,110,2,4,26/02/2020,0.12,1,58,0,Unknown
13060,37960376.0,Quarto no coração de Copacabana !!!,12185270,Celina,Unknown,Copacabana,-22.98095,-43.19294,Private room,120,7,6,19/05/2022,0.2,3,323,5,Unknown
13071,37725272.0,cantinho do amigo,215821573,Tairone,Unknown,Coelho Neto,-22.83122,-43.35283,Private room,70,3,0,No_reviews,0.0,1,364,0,Unknown
13073,37972021.0,suite posto 09 recreio,132552059,Carmem,Unknown,Recreio dos Bandeirantes,-23.01671,-43.45491,Private room,300,1,0,No_reviews,0.0,1,361,0,Unknown
13078,37741603.0,Quarto de Casal no Leblon - Rio de Janeiro,285305166,Elza,Unknown,Leblon,-22.98073,-43.22077,Private room,140,2,10,11/10/2021,0.3,1,78,1,Unknown
13096,38019250.0,Chambre en plein coeur Copacaba,152441811,Thiago,Unknown,Copacabana,-22.98091,-43.19402,Private room,84,4,22,30/03/2022,0.73,4,43,20,Unknown
13102,38042628.0,☀ 1 block from the beach - Double Room,226853764,Javier,Unknown,Copacabana,-22.96405,-43.17593,Private room,5000,2,0,No_reviews,0.0,1,0,0,Unknown
13114,38074180.0,Santa Teresa com ar de montanha e muito verde! 🌿,57020800,Marcelo,Unknown,Santa Teresa,-22.93069,-43.19512,Private room,234,1,2,13/03/2022,0.32,2,35,2,Unknown
13119,38103153.0,#T Quarto com banheiro privativo,10464160,Mireille,Unknown,Copacabana,-22.9838,-43.19277,Private room,159,2,13,19/06/2022,0.39,5,131,10,Unknown
13121,38116950.0,"Apt Cômodos confortáveis, simples em belo local.",288033641,Simone,Unknown,Pechincha,-22.92752,-43.35673,Private room,60,1,16,20/05/2022,0.49,1,169,13,Unknown
13124,38132557.0,"Condomínio de Luxo  , infraestrutura e completo.",289690166,Bárbara,Unknown,Jacarepaguá,-22.96958,-43.39138,Private room,300,2,0,No_reviews,0.0,1,171,0,Unknown
13133,38163206.0,Apartamento na Barra da Tijuca - Cidade Jardim,289972203,Rafael,Unknown,Jacarepaguá,-22.96598,-43.38487,Private room,270,2,1,04/01/2020,0.03,1,163,0,Unknown
13136,38498682.0,Suíte em condomínio fechado perto do Rock in Rio.,270077658,Enzo,Unknown,Jacarepaguá,-22.97015,-43.41328,Private room,200,1,3,07/10/2019,0.09,1,87,0,Unknown
13138,38191215.0,Quarto privativo família - 5 min do metrô,32168832,Marcus,Unknown,Botafogo,-22.95405,-43.18346,Private room,159,1,33,30/05/2022,0.97,9,81,11,Unknown
13141,37751373.0,Seu lugar na Cidade Maravilhosa,189905914,Damian,Unknown,Glória,-22.92152,-43.17976,Private room,140,2,5,24/02/2020,0.15,1,8,0,Unknown
13144,38199310.0,Suíte terraço - 5 min do metrô e 10 de Copacabana,32168832,Marcus,Unknown,Botafogo,-22.95295,-43.18341,Private room,154,1,55,03/06/2022,1.63,9,82,26,Unknown
13153,37776024.0,Quarto Casal decorado com ar condicionado,285717881,Léo,Unknown,Recreio dos Bandeirantes,-23.02275,-43.48893,Private room,91,1,35,30/05/2022,1.05,1,285,19,Unknown
13155,38509433.0,Quarto charmoso no coração de Copacabana,278237237,Sandra,Unknown,Copacabana,-22.96693,-43.18353,Private room,70,3,20,08/06/2022,0.7,3,144,17,Unknown
13156,38510016.0,Quarto confortável perto de tudo 2,10649149,Edna,Unknown,Flamengo,-22.94115,-43.17605,Private room,73,1,4,31/03/2022,0.13,4,9,2,Unknown
13157,38515444.0,"Suite 1, cama super king com uma cama de solteiro",177917831,Catia,Unknown,Vargem Grande,-22.96567,-43.4749,Private room,300,1,0,No_reviews,0.0,3,365,0,Unknown
13171,38206244.0,"Quarto p/2 pessoas, em frente a praia do Arpoador",86808873,Trinidad,Unknown,Ipanema,-22.9877,-43.19457,Private room,251,2,4,04/01/2022,0.12,2,326,2,Unknown
13176,38549450.0,Lindo Quarto decorado na Barra da Tijuca,263124303,Louy,Unknown,Barra da Tijuca,-23.00411,-43.42721,Private room,53,30,0,No_reviews,0.0,2,232,0,Unknown
13177,37806393.0,Excellent room in Copacabana,286139374,Julio,Unknown,Copacabana,-22.98257,-43.19475,Private room,103,7,26,17/03/2020,0.76,1,79,0,Unknown
13180,38777258.0,Quarto aconchegante no lindo bairro da Urca,19805741,Pólita,Unknown,Urca,-22.94743,-43.1623,Private room,120,5,15,30/04/2022,0.45,1,62,3,Unknown
13203,38571837.0,Para Rock in Rio,24034175,Maria Vitoria,Unknown,Barra da Tijuca,-23.00773,-43.30697,Private room,336,2,0,No_reviews,0.0,1,365,0,Unknown
